6;[1222, 393, 1280, 455];car;45
7;[885, 330, 970, 396];car;45
8;[80, 392, 174, 451];motorbike;45
10;[233, 343, 346, 411];car;45
11;[129, 299, 203, 358];car;45
1;[1175, 556, 1308, 653];car;46
2;[589, 644, 804, 719];car;46
3;[133, 512, 325, 606];car;46
4;[408, 610, 651, 715];car;46
6;[1222, 393, 1280, 455];car;46
7;[884, 330, 970, 396];car;46
8;[80, 392, 174, 451];motorbike;46
10;[242, 346, 353, 412];car;46
11;[136, 301, 212, 359];car;46
1;[1184, 557, 1308, 652];car;47
2;[589, 644, 804, 719];car;47
3;[133, 512, 325, 606];car;47
4;[408, 610, 651, 715];car;47
6;[1222, 393, 1280, 455];car;47
7;[884, 329, 971, 396];car;47
8;[81, 392, 173, 451];motorbike;47
10;[248, 347, 362, 414];car;47
11;[142, 301, 221, 360];car;47
1;[1193, 565, 1305, 655];car;48
2;[588, 644, 804, 718];car;48
3;[134, 512, 325, 606];car;48
4;[408, 609, 651, 714];car;48
6;[1222, 393, 1279, 454];car;48
7;[884, 329, 971, 396];car;48
8;[81, 392, 173, 451];motorbike;48
10;[254, 349, 371, 417];car;48
11;[146, 303, 233, 366];car;48
1;[1203, 571, 1301, 652];car;49
2;[588, 644, 804, 719];car;49
3;[134, 512, 324, 606];car;49
4;[408, 609, 651, 714];car;49
6;[1222, 394, 1279, 454];car;49
7;[884, 329, 970, 397];car;49
8;[81, 392, 173, 451];motorbike;49
10;[260, 350, 379, 419];car;49
11;[154, 306, 244, 370];car;49
1;[1211, 573, 1302, 652];car;50
2;[589, 644, 804, 719];car;50
3;[134, 512, 324, 605];car;50
4;[408, 609, 651, 714];car;50
6;[1222, 394, 1279, 454];car;50
7;[884, 329, 970, 397];car;50
8;[80, 391, 173, 451];motorbike;50
10;[270, 353, 389, 422];car;50
11;[161, 309, 251, 372];car;50
1;[1218, 573, 1305, 655];car;51
2;[588, 644, 805, 719];car;51
3;[133, 512, 325, 606];car;51
4;[408, 609, 651, 714];car;51
6;[1222, 394, 1279, 453];car;51
7;[884, 329, 969, 396];car;51
8;[81, 392, 172, 450];motorbike;51
10;[279, 356, 398, 424];car;51
11;[167, 310, 259, 373];car;51
1;[1223, 575, 1308, 655];car;52
2;[588, 644, 805, 719];car;52
3;[133, 512, 325, 606];car;52
4;[408, 609, 651, 714];car;52
6;[1223, 394, 1279, 453];car;52
7;[885, 329, 969, 396];car;52
8;[81, 392, 172, 450];motorbike;52
10;[284, 358, 403, 426];car;52
11;[173, 312, 267, 375];car;52
2;[589, 644, 804, 719];car;53
3;[133, 512, 325, 606];car;53
4;[408, 609, 651, 714];car;53
6;[1222, 394, 1279, 453];car;53
7;[886, 329, 970, 396];car;53
8;[81, 392, 172, 450];motorbike;53
10;[287, 360, 410, 429];car;53
11;[179, 313, 275, 377];car;53
2;[589, 644, 804, 719];car;54
3;[133, 512, 325, 606];car;54
4;[408, 609, 651, 714];car;54
6;[1222, 394, 1279, 453];car;54
7;[886, 329, 970, 395];car;54
8;[82, 392, 173, 450];motorbike;54
10;[292, 361, 420, 432];car;54
11;[183, 315, 281, 380];car;54
2;[589, 644, 804, 719];car;55
3;[133, 512, 326, 606];car;55
4;[408, 609, 651, 714];car;55
6;[1222, 394, 1280, 454];car;55
7;[886, 329, 970, 395];car;55
8;[82, 393, 173, 450];motorbike;55
10;[303, 363, 432, 434];car;55
11;[188, 317, 286, 382];car;55
2;[589, 645, 804, 719];car;56
3;[133, 512, 326, 606];car;56
4;[408, 611, 651, 716];car;56
6;[1222, 393, 1281, 455];car;56
7;[886, 330, 970, 395];car;56
8;[82, 393, 172, 450];motorbike;56
10;[313, 365, 442, 437];car;56
11;[199, 319, 299, 385];car;56
2;[589, 645, 804, 719];car;57
3;[133, 512, 326, 607];car;57
4;[408, 610, 651, 715];car;57
6;[1223, 393, 1280, 455];car;57
7;[886, 330, 969, 395];car;57
8;[81, 393, 172, 450];motorbike;57
10;[322, 367, 450, 438];car;57
11;[204, 320, 303, 386];car;57
2;[589, 645, 804, 718];car;58
3;[133, 512, 325, 606];car;58
4;[408, 610, 652, 715];car;58
6;[1223, 394, 1279, 454];car;58
7;[886, 330, 969, 395];car;58
8;[81, 393, 172, 450];motorbike;58
10;[330, 369, 460, 441];car;58
11;[210, 322, 307, 387];car;58
2;[589, 645, 804, 719];car;59
3;[133, 512, 325, 606];car;59
4;[408, 610, 651, 715];car;59
6;[1223, 394, 1279, 454];car;59
7;[886, 330, 969, 395];car;59
8;[81, 393, 173, 450];motorbike;59
10;[338, 372, 469, 444];car;59
11;[221, 323, 314, 386];car;59
2;[589, 645, 804, 719];car;60
3;[133, 512, 325, 606];car;60
4;[408, 610, 651, 715];car;60
6;[1222, 394, 1280, 454];car;60
7;[886, 330, 969, 395];car;60
8;[81, 392, 173, 450];motorbike;60
10;[347, 375, 477, 446];car;60
11;[231, 323, 328, 388];car;60
2;[589, 645, 804, 718];car;61
3;[133, 512, 324, 606];car;61
4;[408, 609, 651, 715];car;61
6;[1222, 393, 1280, 454];car;61
7;[885, 330, 968, 395];car;61
8;[81, 392, 174, 450];motorbike;61
10;[356, 377, 485, 448];car;61
11;[238, 325, 336, 389];car;61
2;[588, 644, 805, 719];car;62
3;[133, 512, 324, 605];car;62
4;[408, 609, 651, 714];car;62
6;[1222, 393, 1280, 455];car;62
7;[885, 331, 968, 395];car;62
8;[81, 392, 174, 450];motorbike;62
10;[365, 379, 494, 449];car;62
2;[588, 644, 806, 719];car;63
3;[133, 512, 324, 605];car;63
4;[408, 609, 651, 714];car;63
6;[1222, 393, 1280, 455];car;63
7;[885, 331, 968, 395];car;63
8;[81, 392, 173, 450];motorbike;63
10;[375, 382, 503, 451];car;63
2;[588, 644, 806, 719];car;64
3;[133, 512, 324, 605];car;64
